,Domain,Verdict,Entropy,Vowel,Consonant,Length,VN,VowelConsRatio,EntropyLength,CountNum,ngram2ScoreLegit,ngram3ScoreLegit,ngram4ScoreLegit,ngram5ScoreLegit,ngramTotalScoreLegit,ngram2ScoreDGA,ngram3ScoreDGA,ngram4ScoreDGA,ngram5ScoreDGA,ngramTotalScoreDGA
1474,pinla.com,legit,2.32193,2,3,5,0,0.66667,0.46439,0,2,0,0,0,2,2,0,0,0,2
1306,htwsfyq.ug,dga,2.80735,0,7,7,1,0.0,0.40105,0,0,0,0,0,0,0,0,0,0,0
4309,irwccegtrww.com,dga,2.66353,2,9,11,1,0.22222,0.24214,0,1,0,0,0,1,1,0,0,0,1
1841,smtimes.ru,legit,2.23593,2,5,7,0,0.4,0.31942,0,2,0,0,0,2,2,0,0,0,2
1027,kookje.ac.kr,legit,2.72548,4,4,9,0,1.0,0.30283,0,3,0,0,0,3,1,0,0,0,1
4513,btvnovinite.bg,legit,2.73216,4,7,11,0,0.57143,0.24838,0,2,0,0,0,2,4,0,0,0,4
3135,captandersonsmarina.com,legit,3.36609,7,12,19,0,0.58333,0.17716,0,6,0,0,0,6,12,3,0,0,15
2455,cmlandscapeweb.com,legit,3.37878,4,10,14,0,0.4,0.24134,0,2,0,0,0,2,4,1,0,0,5
3534,pdcyjmezabp.tv,dga,3.27761,2,9,11,1,0.22222,0.29796,0,0,0,0,0,0,0,0,0,0,0
4588,hahudis.info,dga,2.52164,3,4,7,1,0.75,0.36023,0,0,0,0,0,0,1,0,0,0,1
3097,capitemomiache.ddns.net,dga,3.61635,7,11,19,1,0.63636,0.19033,0,7,2,0,0,9,11,4,3,2,20
1911,risingeagles.mobi,legit,2.9183,5,7,12,0,0.71429,0.24319,0,5,1,0,0,6,8,2,0,0,10
3709,triedcloth.net,dga,3.12193,3,7,10,1,0.42857,0.31219,0,2,1,0,0,3,2,0,0,0,2
4829,ozeedureinw.com,dga,3.02717,6,5,11,1,1.2,0.2752,0,3,0,0,0,3,3,0,0,0,3
3449,djv.de,legit,1.58496,0,3,3,0,0.0,0.52832,0,0,0,0,0,0,0,0,0,0,0
117,paypal.me,legit,1.9183,2,4,6,0,0.5,0.31972,0,0,0,0,0,0,0,0,0,0,0
2238,frieda-online.de,legit,3.2389,6,6,13,0,1.0,0.24915,0,4,0,0,0,4,5,1,0,0,6
3473,catharinephilomena.net,dga,3.46132,8,10,18,1,0.8,0.1923,0,4,0,0,0,4,8,2,0,0,10
130,ibm.com,legit,1.58496,1,2,3,0,0.5,0.52832,0,0,0,0,0,0,0,0,0,0,0
4323,cfbmiebqissyorgrx.com,dga,3.61687,4,13,17,1,0.30769,0.21276,0,1,0,0,0,1,3,0,0,0,3
4524,dmyyoibkmo.com,dga,2.72193,3,7,10,1,0.42857,0.27219,0,0,0,0,0,0,0,0,0,0,0
2531,variesleeds.sh,dga,2.84535,5,6,11,1,0.83333,0.25867,0,4,0,0,0,4,5,0,0,0,5
3610,uoemsyswiqmukyie.org,dga,3.25,7,9,16,1,0.77778,0.20312,0,0,0,0,0,0,1,0,0,0,1
3007,lrkhjwiuogru.co.uk,dga,3.50689,5,9,15,1,0.55556,0.23379,0,2,1,0,0,3,1,1,0,0,2
4447,traineddestinations.biz,dga,3.0761,8,11,19,1,0.72727,0.1619,0,8,0,0,0,8,12,6,2,1,21
2771,theequitykicker.com,legit,3.1899,6,9,15,0,0.66667,0.21266,0,2,0,0,0,2,3,0,0,0,3
3541,ptfjytevgp.com,dga,2.92193,1,9,10,1,0.11111,0.29219,0,1,0,0,0,1,1,0,0,0,1
930,rottentomatoes.com,legit,2.75343,6,8,14,0,0.75,0.19667,0,7,1,0,0,8,6,1,0,0,7
341,dx.doi.org,legit,2.25163,2,3,6,0,0.66667,0.37527,0,1,0,0,0,1,1,0,0,0,1
2147,oxvtbkqjemcnjortj.su,dga,3.57247,3,14,17,1,0.21429,0.21015,0,0,0,0,0,0,2,0,0,0,2
1898,fearinterestedstanddiscover.com,dga,3.39825,10,17,27,1,0.58824,0.12586,0,12,0,0,0,12,17,8,1,0,26
1969,pgathleticclub.com,legit,3.37878,4,10,14,0,0.4,0.24134,0,4,0,0,0,4,5,0,0,0,5
945,forms.office.com,legit,3.02206,4,7,12,0,0.57143,0.25184,0,4,4,4,3,15,3,0,0,0,3
4159,ksea.org,legit,2.0,2,2,4,0,1.0,0.5,0,2,0,0,0,2,2,0,0,0,2
2057,moraigthestore.com,legit,3.23593,6,8,14,0,0.75,0.23114,0,4,0,0,0,4,5,1,0,0,6
4185,kkafwgtpxivchkt.co.uk,dga,3.68354,3,14,18,1,0.21429,0.20464,0,2,1,0,0,3,1,1,0,0,2
596,theverge.com,legit,2.40564,3,5,8,0,0.6,0.3007,0,2,0,0,0,2,3,1,0,0,4
3351,entitledbrewing.com,legit,3.1899,5,10,15,0,0.5,0.21266,0,7,1,0,0,8,7,2,0,0,9
925,animoto.com,legit,2.52164,4,3,7,0,1.33333,0.36023,0,0,0,0,0,0,2,0,0,0,2
2195,atdscml.sk,dga,2.80735,1,6,7,1,0.16667,0.40105,0,2,0,0,0,2,1,0,0,0,1
1443,cardpaymentoptions.com,legit,3.61437,6,12,18,0,0.5,0.2008,0,4,1,0,0,5,6,3,1,0,10
1478,siamintelligence.com,legit,3.15564,7,9,16,0,0.77778,0.19723,0,9,0,0,0,9,9,1,2,0,12
4944,wmnoegeopffxzyqukde.com,dga,3.78714,6,13,19,1,0.46154,0.19932,0,1,0,0,0,1,2,0,0,0,2
657,androidauthority.com,legit,3.25,7,9,16,0,0.77778,0.20312,0,1,0,0,0,1,5,1,0,0,6
3922,suchenacheinerhypothek.de,legit,3.55034,8,14,22,0,0.57143,0.16138,0,3,0,0,0,3,6,1,0,0,7
2556,buxwiwoq.ru,dga,2.75,3,5,8,1,0.6,0.34375,0,0,0,0,0,0,0,0,0,0,0
396,greenpeace.org,legit,2.52193,5,5,10,0,1.0,0.25219,0,4,0,0,0,4,5,0,0,0,5
4114,shaohao.ru,legit,1.95021,4,3,7,0,1.33333,0.2786,0,0,0,0,0,0,0,0,0,0,0
4724,socalchiropractic.com,legit,3.14629,6,11,17,0,0.54545,0.18508,0,5,0,0,0,5,5,0,0,0,5
3969,siriteb.info,dga,2.52164,3,4,7,1,0.75,0.36023,0,1,0,0,0,1,4,0,0,0,4
3180,zeecinema.com,legit,2.6416,5,4,9,0,1.25,0.29351,0,2,0,0,0,2,5,1,0,0,6
4301,sizatib.info,dga,2.52164,3,4,7,1,0.75,0.36023,0,2,0,0,0,2,3,1,0,0,4
278,pexels.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,0,0,0,0,0,1,0,0,0,1
1699,wvc6at7pcxcxctu.ddns.net,dga,3.62193,2,15,20,1,0.13333,0.1811,2,3,1,0,0,4,5,3,3,2,13
309,gizmodo.com,legit,2.52164,3,4,7,0,0.75,0.36023,0,0,0,0,0,0,0,0,0,0,0
712,breitbart.com,legit,2.50326,3,6,9,0,0.5,0.27814,0,1,0,0,0,1,3,0,0,0,3
4126,wadowlkzmc8pdorplc.cn,dga,3.50326,3,14,18,1,0.21429,0.19463,1,2,0,0,0,2,1,0,0,0,1
4082,charlotteelisabeth.net,dga,3.30827,7,11,18,1,0.63636,0.18379,0,3,0,0,0,3,6,1,1,0,8
4938,wk4c22kruzt7amgq3d.com,dga,3.9477,2,11,18,1,0.18182,0.21932,5,1,0,0,0,1,1,0,0,0,1
2840,khxbyrshpwrywkiaq.in,dga,3.49923,2,15,17,1,0.13333,0.20584,0,0,0,0,0,0,0,0,0,0,0
4735,hotilpbgmlp.com,dga,3.0958,2,9,11,1,0.22222,0.28144,0,1,0,0,0,1,1,0,0,0,1
2826,iz64ir6x66p1szzvvk.cn,dga,3.2391,2,10,18,1,0.2,0.17995,6,0,0,0,0,0,0,0,0,0,0
1177,mont-outlet.club,legit,2.84535,4,6,11,0,0.66667,0.25867,0,4,0,0,0,4,3,0,0,0,3
696,validator.w3.org,legit,3.4183,4,6,12,0,0.66667,0.28486,1,2,0,0,0,2,2,0,0,0,2
1296,sxijyxpgghtb.com,dga,3.25163,1,11,12,1,0.09091,0.27097,0,0,0,0,0,0,0,0,0,0,0
3071,ejvb.co.ug,dga,2.80735,2,4,7,1,0.5,0.40105,0,2,1,0,0,3,1,1,0,0,2
4136,jacekamdajedem.info,legit,2.69951,6,8,14,0,0.75,0.19282,0,3,0,0,0,3,6,0,0,0,6
2929,fmukq.com.tt,dga,2.9477,2,6,9,1,0.33333,0.32752,0,2,2,1,0,5,2,2,1,0,5
1951,hui25huo31pwcsi65ero61owk67nulznvd10nx.net,dga,4.41176,9,17,38,1,0.52941,0.1161,12,2,0,0,0,2,2,0,0,0,2
2600,torrentfilmesbr.com,legit,3.32323,4,11,15,0,0.36364,0.22155,0,4,1,0,0,5,4,1,0,0,5
4875,igimducn.com,dga,2.75,3,5,8,1,0.6,0.34375,0,0,0,0,0,0,0,0,0,0,0
3047,thesesome.net,dga,2.41938,4,5,9,1,0.8,0.26882,0,2,0,0,0,2,3,0,0,0,3
1518,nntufkn.com,dga,2.12809,1,6,7,1,0.16667,0.30401,0,1,0,0,0,1,0,0,0,0,0
134,groups.google.com,legit,2.96892,5,7,13,0,0.71429,0.22838,0,5,5,4,3,17,1,0,0,0,1
71,wp.me,legit,1.0,0,2,2,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0
4961,learningtheory.org,legit,3.37878,5,9,14,0,0.55556,0.24134,0,3,0,0,0,3,6,1,0,0,7
4541,bnegclwoagtinx.su,dga,3.52164,4,10,14,1,0.4,0.25155,0,2,0,0,0,2,3,0,0,0,3
1119,thewinnersenclosure.com,legit,3.36609,7,12,19,0,0.58333,0.17716,0,6,1,0,0,7,7,1,0,0,8
2051,uvbrvlbptdc.cc,dga,3.0958,1,10,11,1,0.1,0.28144,0,0,0,0,0,0,0,0,0,0,0
639,earth.google.com,legit,3.08496,5,6,12,0,0.83333,0.25708,0,3,5,4,3,15,3,0,0,0,3
1437,virtual-bubblewrap.com,legit,3.46132,6,11,18,0,0.54545,0.1923,0,3,0,0,0,3,2,0,0,0,2
2252,tasicgom.com,dga,3.0,3,5,8,1,0.6,0.375,0,2,0,0,0,2,5,0,0,0,5
4583,the1thing.com,legit,2.72548,2,6,9,0,0.33333,0.30283,1,1,0,0,0,1,1,1,0,0,2
3075,nastroika.pro,legit,2.9477,4,5,9,0,0.8,0.32752,0,2,1,0,0,3,2,0,0,0,2
4565,saiglobal.com,legit,2.72548,4,5,9,0,0.8,0.30283,0,1,0,0,0,1,0,0,0,0,0
1379,8i868u8e4yk2.top,dga,2.9183,3,2,12,1,1.5,0.24319,7,0,0,0,0,0,0,0,0,0,0
1844,usgquicgeowqaawi.org,dga,3.25,8,8,16,1,1.0,0.20312,0,3,0,0,0,3,2,0,0,0,2
4780,tugfupmu.ru,dga,2.40564,3,5,8,1,0.6,0.3007,0,0,0,0,0,0,0,0,0,0,0
863,maps.gstatic.com,legit,3.08496,3,8,12,0,0.375,0.25708,0,8,0,0,0,8,6,1,0,0,7
1147,caflotea.ru,dga,2.75,4,4,8,1,1.0,0.34375,0,3,0,0,0,3,3,0,0,0,3
463,ikea.com,legit,2.0,3,1,4,0,3.0,0.5,0,1,0,0,0,1,1,0,0,0,1
3096,record-planes.com,legit,3.39275,4,8,13,0,0.5,0.26098,0,4,0,0,0,4,8,0,0,0,8
2279,shopmap.mihanblog.com,legit,3.49923,5,11,17,0,0.45455,0.20584,0,6,1,0,0,7,3,0,0,0,3
2235,dciclas.com,legit,2.52164,2,5,7,0,0.4,0.36023,0,1,0,0,0,1,3,0,0,0,3
3,google.com,legit,1.9183,3,3,6,0,1.0,0.31972,0,2,4,3,2,11,1,0,0,0,1
4084,coobis.com,legit,2.25163,3,3,6,0,1.0,0.37527,0,2,0,0,0,2,2,0,0,0,2
1825,cinemalivre.net,legit,3.0958,5,6,11,0,0.83333,0.28144,0,4,0,0,0,4,5,1,0,0,6
3812,mnebirgifvlbuare.com,dga,3.5,6,10,16,1,0.6,0.21875,0,1,0,0,0,1,3,0,0,0,3
3420,bnzv.com.jm,dga,3.0,1,6,8,1,0.16667,0.375,0,2,2,1,0,5,2,2,1,0,5
4586,urbcjvrglmdf.org,dga,3.4183,1,11,12,1,0.09091,0.28486,0,0,0,0,0,0,0,0,0,0,0
2088,okvkaletce.com,dga,2.92193,4,6,10,1,0.66667,0.29219,0,2,0,0,0,2,3,0,0,0,3
4520,baxijifo.ru,dga,2.75,4,4,8,1,1.0,0.34375,0,0,0,0,0,0,0,0,0,0,0
648,onlinelibrary.wiley.com,legit,3.32636,7,11,19,0,0.63636,0.17507,0,5,0,0,0,5,7,1,0,0,8
9,ajax.googleapis.com,legit,3.32323,7,7,15,0,1.0,0.22155,0,5,6,4,4,19,3,0,0,0,3
3540,scrcvcuiwcymao.biz,dga,3.23593,4,10,14,1,0.4,0.23114,0,2,0,0,0,2,1,0,5,4,10
1762,enfscxuhxnyanolqh.su,dga,3.57247,4,13,17,1,0.30769,0.21015,0,1,0,0,0,1,2,0,0,0,2
4767,qkwioogeacmukegi.org,dga,3.375,8,8,16,1,1.0,0.21094,0,3,1,0,0,4,3,0,0,0,3
2917,urbanturf.com,legit,2.72548,3,6,9,0,0.5,0.30283,0,1,0,0,0,1,1,1,0,0,2
2814,eilkkueoya.biz,dga,2.92193,6,4,10,1,1.5,0.29219,0,0,0,0,0,0,0,0,1,0,1
3930,gsqfobb.biz,dga,2.52164,1,6,7,1,0.16667,0.36023,0,0,0,0,0,0,0,0,0,0,0
1435,badpolit.ru,legit,3.0,3,5,8,0,0.6,0.375,0,2,0,0,0,2,1,0,0,0,1
1888,preferredmeasure.com,legit,2.7744,7,9,16,0,0.77778,0.1734,0,5,0,0,0,5,6,0,0,0,6
1366,rpro.eu,legit,1.5,1,3,4,0,0.33333,0.375,0,2,1,0,0,3,0,1,0,0,1
275,npmjs.com,legit,2.32193,0,5,5,0,0.0,0.46439,0,0,0,0,0,0,0,0,0,0,0
3504,puryxuv.com,dga,2.52164,2,5,7,1,0.4,0.36023,0,0,0,0,0,0,0,0,0,0,0
4933,nvrpdr4rvke14lsxez.cn,dga,3.57243,2,13,18,1,0.15385,0.19847,3,0,0,0,0,0,0,0,0,0,0
1329,dulvmyare41ctf32braxjscuksfqhweua17.info,dga,4.51472,8,21,35,1,0.38095,0.12899,6,2,0,0,0,2,3,0,0,0,3
147,pagead2.googlesyndication.com,legit,3.75327,10,13,25,0,0.76923,0.15013,1,10,6,4,3,23,10,3,2,1,16
3736,bestcreativity.com,legit,3.18201,5,9,14,0,0.55556,0.22729,0,7,0,0,0,7,8,2,0,0,10
1336,moyaspina.com,legit,2.9477,4,5,9,0,0.8,0.32752,0,2,0,0,0,2,2,0,0,0,2
4169,ixw27bul5rkv1v3rgno0a0y.ddns.net,dga,4.45021,4,16,28,1,0.25,0.15894,7,2,1,0,0,3,4,3,2,2,11
1228,mrbujmlxvlqdyuolq.su,dga,3.45482,3,14,17,1,0.21429,0.20322,0,0,0,0,0,0,0,0,0,0,0
4761,sjfc.edu,legit,2.0,0,4,4,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0
2749,pampaisd.net,legit,2.5,3,5,8,0,0.6,0.3125,0,1,0,0,0,1,2,0,0,0,2
2004,gexfmtlbruqfgpuk.eu,dga,3.625,3,13,16,1,0.23077,0.22656,0,1,0,0,0,1,1,0,0,0,1
76,t.me,legit,0.0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1759,dispensary33.com,legit,3.25163,3,7,12,0,0.42857,0.27097,2,1,0,0,0,1,4,0,0,0,4
196,theglobeandmail.com,legit,3.50689,6,9,15,0,0.66667,0.23379,0,3,0,0,0,3,5,1,0,0,6
1479,ndkdenver.org,legit,2.50326,2,7,9,0,0.28571,0.27814,0,2,0,0,0,2,5,1,0,0,6
1821,sanabad-ai.ir,legit,2.52193,5,4,10,0,1.25,0.25219,0,1,0,0,0,1,1,0,0,0,1
3469,crecise.gov.br,legit,3.0958,4,6,11,0,0.66667,0.28144,0,4,1,0,0,5,4,0,0,0,4
1141,gtwzlr.li,dga,2.58496,0,6,6,1,0.0,0.43083,0,0,0,0,0,0,0,0,0,0,0
4637,ryan-nights.eu,dga,3.27761,2,8,11,1,0.25,0.29796,0,0,0,0,0,0,2,0,0,0,2
399,census.gov,legit,2.25163,2,4,6,0,0.5,0.37527,0,3,0,0,0,3,4,0,0,0,4
4756,xutanoj.info,dga,2.80735,3,4,7,1,0.75,0.40105,0,1,0,0,0,1,2,0,0,0,2
3860,eqkkbwnansnan.cc,dga,2.77736,3,10,13,1,0.3,0.21364,0,0,0,0,0,0,2,2,4,3,11
3078,dom-otwarty.pl,legit,3.0958,3,7,11,0,0.42857,0.28144,0,0,0,0,0,0,2,0,0,0,2
730,hp.com,legit,1.0,0,2,2,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0
2604,i8i4mge02ga0.net,dga,3.08496,4,3,12,1,1.33333,0.25708,5,1,0,0,0,1,1,0,0,0,1
1433,s238310384.onlinehome.us,legit,3.78494,5,6,21,0,0.83333,0.18024,9,3,0,0,0,3,4,1,0,0,5
1175,iivqurfuueed.com,dga,2.85539,7,5,12,1,1.4,0.23795,0,1,0,0,0,1,1,0,0,0,1
4235,igmgq068q46s.top,dga,3.08496,1,6,12,1,0.16667,0.25708,5,0,0,0,0,0,0,0,0,0,0
1122,jvbcaunyur.com,dga,3.12193,3,7,10,1,0.42857,0.31219,0,0,0,0,0,0,1,0,0,0,1
4102,epub5.com,legit,2.32193,2,2,5,0,1.0,0.46439,1,0,0,0,0,0,0,0,0,0,0
216,engadget.com,legit,2.5,3,5,8,0,0.6,0.3125,0,3,1,0,0,4,3,0,0,0,3
1574,yamahashop.kz,legit,2.64644,4,6,10,0,0.66667,0.26464,0,2,1,0,0,3,3,0,0,0,3
2745,a4vn.com,legit,2.0,1,2,4,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0
1236,sqg24y4i4msq.top,dga,2.85539,1,7,12,1,0.14286,0.23795,4,0,0,0,0,0,0,0,0,0,0
4868,mupxeicu.ru,dga,2.75,4,4,8,1,1.0,0.34375,0,1,0,0,0,1,1,0,0,0,1
909,leparisien.fr,legit,2.92193,5,5,10,0,1.0,0.29219,0,2,0,0,0,2,6,1,0,0,7
2736,fclanmddkbafbdca.online,dga,3.03064,3,13,16,1,0.23077,0.18942,0,0,0,0,0,0,4,0,0,0,4
4636,analoguebubblebutt.tumblr.com,legit,3.31908,9,15,25,0,0.6,0.13276,0,3,0,0,0,3,2,0,0,0,2
53,s3.amazonaws.com,legit,3.02206,4,6,12,0,0.66667,0.25184,1,4,1,3,3,11,3,0,0,0,3
4104,sjercx3x5jijunwpaba.ddns.net,dga,3.97018,5,16,24,1,0.3125,0.16542,2,3,1,0,0,4,5,4,3,2,14
2897,qfof3hm434s21te4ungb5hq.ddns.net,dga,4.13754,3,16,28,1,0.1875,0.14777,8,4,1,0,0,5,5,3,3,2,13
2640,anshumantech.com,legit,3.08496,4,8,12,0,0.5,0.25708,0,3,0,0,0,3,5,1,0,0,6
1199,enqm.com.sv,dga,2.75,2,5,8,1,0.4,0.34375,0,3,2,1,0,6,3,2,1,0,6
3027,newnot.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,0,0,0,0,0,1,0,0,0,1
565,mentalfloss.com,legit,3.0958,3,8,11,0,0.375,0.28144,0,4,1,0,0,5,2,1,0,0,3
1880,bnmwtrjn.com,dga,2.75,0,8,8,1,0.0,0.34375,0,0,0,0,0,0,0,0,0,0,0
4575,hmihslrqbgxs.biz,dga,3.25163,1,11,12,1,0.09091,0.27097,0,1,0,0,0,1,1,0,0,0,1
619,kraken.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,2,0,0,0,2,2,0,0,0,2
1955,exposedontape.xxx,legit,3.02699,6,7,13,0,0.85714,0.23285,0,6,0,0,0,6,4,0,0,0,4
4504,e41grj36eqd20o11cwptbwkxnqayd60a27nsmq.info,dga,4.57662,5,21,38,1,0.2381,0.12044,12,0,0,0,0,0,1,0,0,0,1
3357,arunranga.com,legit,2.19716,4,5,9,0,0.8,0.24413,0,1,0,0,0,1,3,0,0,0,3
1641,fawryabukabir.blogspot.com.eg,legit,3.99795,8,16,26,0,0.5,0.15377,0,3,2,1,0,6,2,2,1,0,5
3190,cihuahergoteeni.ddns.net,dga,3.68418,8,11,20,1,0.72727,0.18421,0,5,1,0,0,6,8,5,3,2,18
2861,wwxonenf.com,dga,2.5,2,6,8,1,0.33333,0.3125,0,2,0,0,0,2,3,1,0,0,4
1611,kohantering.se,legit,3.27761,4,7,11,0,0.57143,0.29796,0,4,0,0,0,4,5,4,0,0,9
1045,hrproteccao.pt,legit,2.91398,4,7,11,0,0.57143,0.26491,0,3,1,0,0,4,3,1,0,0,4
3041,xslxyfuvjqjpxh.org,dga,3.32486,1,13,14,1,0.07692,0.23749,0,0,0,0,0,0,0,0,0,0,0
3157,blacksails.su,legit,2.72193,3,7,10,0,0.42857,0.27219,0,0,0,0,0,0,2,0,0,0,2
2096,xudoqyr.info,dga,2.80735,2,5,7,1,0.4,0.40105,0,0,0,0,0,0,0,0,0,0,0
3710,econpage.com,legit,2.75,4,4,8,0,1.0,0.34375,0,3,2,0,0,5,4,1,0,0,5
2251,globalpay.ro,legit,2.72548,3,6,9,0,0.5,0.30283,0,1,0,0,0,1,0,0,0,0,0
1576,lcslapgdmtft.eu,dga,3.25163,1,11,12,1,0.09091,0.27097,0,1,0,0,0,1,1,0,0,0,1
894,help.apple.com,legit,2.44644,3,6,10,0,0.5,0.24464,0,6,4,3,2,15,2,0,0,0,2
3460,kfcamehmwikh.org,dga,3.08496,3,9,12,1,0.33333,0.25708,0,1,0,0,0,1,2,0,0,0,2
4412,servedgilbert.wtf,dga,3.18083,4,9,13,1,0.44444,0.24468,0,3,2,1,0,6,5,2,1,0,8
3650,ecclesiispotredimsuntp.com,dga,3.53831,8,14,22,1,0.57143,0.16083,0,5,0,0,0,5,8,0,0,0,8
4461,lyxaluja.info,dga,2.5,3,5,8,1,0.6,0.3125,0,0,0,0,0,0,0,0,0,0,0
3511,havana126.net,legit,2.6416,3,3,9,0,1.0,0.29351,3,0,0,0,0,0,1,0,0,0,1
2817,m8m4iguoe86w.net,dga,3.25163,4,4,12,1,1.0,0.27097,4,0,0,0,0,0,0,0,0,0,0
2602,vesmirnaladoni-mt.ru,legit,3.61687,6,10,17,0,0.6,0.21276,0,4,0,0,0,4,6,0,0,0,6
2469,dreamfish.net,dga,3.16993,3,6,9,1,0.5,0.35221,0,3,0,0,0,3,4,0,0,0,4
4181,sufferfurther.net,dga,2.66123,4,9,13,1,0.44444,0.20471,0,1,0,0,0,1,2,1,1,0,4
1972,ongig.com,legit,1.92193,2,3,5,0,0.66667,0.38439,0,1,0,0,0,1,1,0,0,0,1
2247,gwendolineainsworth.net,dga,3.57662,7,12,19,1,0.58333,0.18824,0,4,0,0,0,4,7,1,0,0,8
1109,anjoman-erfan.com,legit,2.96892,5,7,13,0,0.71429,0.22838,0,2,0,0,0,2,4,0,0,0,4
643,t.ly,legit,0.0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4051,yfvnawnvuib.com,dga,3.0958,3,8,11,1,0.375,0.28144,0,0,0,0,0,0,0,0,0,0,0
804,tkqlhce.com,legit,2.80735,1,6,7,0,0.16667,0.40105,0,1,0,0,0,1,1,0,0,0,1
4419,thermovivie.com,legit,2.91398,5,6,11,0,0.83333,0.26491,0,1,0,0,0,1,1,1,1,0,3
4052,teachers-pike.cm,dga,3.33468,5,7,13,1,0.71429,0.25651,0,4,0,0,0,4,4,2,0,0,6
4956,sosieeuangeliciomn.com,dga,3.30827,10,8,18,1,1.25,0.18379,0,3,0,0,0,3,6,0,0,0,6
1525,hondacityclub.com,legit,3.54659,4,9,13,0,0.44444,0.27281,0,1,0,0,0,1,4,0,0,0,4
4485,tdjhklaebpnsfyui.eu,dga,4.0,4,12,16,1,0.33333,0.25,0,0,0,0,0,0,2,0,0,0,2
847,s-media-cache-ak0.pinimg.com,legit,3.7406,8,11,24,0,0.72727,0.15586,1,3,0,0,0,3,5,0,0,0,5
2653,humarobotics.com,legit,3.4183,5,7,12,0,0.71429,0.28486,0,4,0,0,0,4,4,0,0,0,4
1036,vkdplloyvykcpksfffab.com,dga,3.44644,2,18,20,1,0.11111,0.17232,0,2,0,0,0,2,0,0,0,0,0
2510,kaspi.edu.az,legit,3.16993,4,4,9,0,1.0,0.35221,0,2,0,0,0,2,2,0,0,0,2
4611,obkuifvsilplkiabcgt.com,dga,3.68188,6,13,19,1,0.46154,0.19378,0,1,0,0,0,1,1,0,0,0,1
1482,photoid.eu,legit,2.52164,3,4,7,0,0.75,0.36023,0,0,0,0,0,0,0,0,0,0,0
567,google.cz,legit,1.9183,3,3,6,0,1.0,0.31972,0,2,4,3,2,11,1,0,0,0,1
4830,sochi-express.ru,legit,3.18083,4,8,13,0,0.5,0.24468,0,3,0,0,0,3,2,2,0,0,4
4252,lh67pi266a7h32xtbk.cn,dga,3.57243,2,8,18,1,0.25,0.19847,8,1,0,0,0,1,0,0,0,0,0
2287,ruxiangsuisu.com,legit,2.85539,6,6,12,0,1.0,0.23795,0,0,0,0,0,0,3,0,0,0,3
3778,ubuntusoft.com,legit,2.64644,4,6,10,0,0.66667,0.26464,0,3,2,1,0,6,0,0,0,0,0
2018,wnota0evojcxmtenmfa.ddns.net,dga,3.88684,6,16,24,1,0.375,0.16195,1,5,1,0,0,6,7,4,3,2,16
1426,u6anbi3m7onn8dutc2.net,dga,3.79465,5,8,18,1,0.625,0.21081,5,1,0,0,0,1,2,0,0,0,2
2831,crb6.org.br,legit,2.75,1,5,8,0,0.2,0.34375,1,1,0,0,0,1,1,0,0,0,1
2634,coeurdepirate.com,legit,3.18083,7,6,13,0,1.16667,0.24468,0,5,0,0,0,5,5,1,0,0,6
2032,treeofsaviorgame.com,legit,3.32782,8,8,16,0,1.0,0.20799,0,3,0,0,0,3,3,0,0,0,3
461,anchor.fm,legit,2.58496,2,4,6,0,0.5,0.43083,0,0,0,0,0,0,2,0,0,0,2
4814,smrendering.com,legit,2.91398,3,8,11,0,0.375,0.26491,0,4,0,0,0,4,7,3,0,0,10
578,livestream.com,legit,3.12193,4,6,10,0,0.66667,0.31219,0,6,0,0,0,6,6,1,0,0,7
593,blogs.windows.com,legit,3.2389,3,9,13,0,0.33333,0.24915,0,3,0,0,0,3,2,0,0,0,2
418,developer.chrome.com,legit,3.25,6,9,16,0,0.66667,0.20312,0,4,0,0,0,4,5,0,0,0,5
3070,angosturarum.com,legit,3.08496,5,7,12,0,0.71429,0.25708,0,2,0,0,0,2,4,1,0,0,5
1026,iqdbileqevwdne.biz,dga,3.03915,5,9,14,1,0.55556,0.21708,0,2,0,0,0,2,3,0,0,0,3
1010,ycqoaoa4a4io.net,dga,2.62581,7,3,12,1,2.33333,0.21882,2,0,0,0,0,0,0,0,0,0,0
4137,vocyrem.com,dga,2.80735,2,5,7,1,0.4,0.40105,0,1,0,0,0,1,2,0,0,0,2
2278,iu45.cc,legit,2.0,2,0,4,0,0.0,0.5,2,0,0,0,0,0,0,0,0,0,0
990,pixiv.net,legit,1.92193,2,3,5,0,0.66667,0.38439,0,1,0,0,0,1,0,0,0,0,0
299,tiny.cc,legit,2.0,1,3,4,0,0.33333,0.5,0,2,0,0,0,2,2,0,0,0,2
3742,bkwinline5.com,legit,2.92193,3,6,10,0,0.5,0.29219,1,2,0,0,0,2,2,1,0,0,3
127,who.int,legit,1.58496,1,2,3,0,0.5,0.52832,0,0,0,0,0,0,0,0,0,0,0
